id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1195761240372469760,1195761240372469760,1573926670000,2019-11-17,00:51:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.2, 17-Nov-19 00:46:03 WIB, Lok:3.09 LS,137.67 BT (44 km BaratLaut PUNCAKJAYA-PAPUA), Kedalaman:127 Km, tidak berpotensi tsunami #BMKG",[],[],[],0,73,179,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195761240372469760,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195761049841987585,1195761049841987585,1573926625000,2019-11-17,00:50:25,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.2, 17-Nov-19 00:46:03 WIB, Lok:3.09 LS,137.67 BT (44 km BaratLaut PUNCAKJAYA-PAPUA), Kedlmn:127 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/Hxoob22UiB",[],[],[],7,152,362,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195761049841987585,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195653278832320513,1195653278832320513,1573900930000,2019-11-16,17:42:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 16/11/2019 17:19:16 (Pusat gempa di laut 137 km Timurlaut Bitung), Kedlmn:35 Km Dirasakan (MMI) II Manado, II Tomohon, II Tondano, II Bitung, II Tagulandang, II Tahuna, II Ternate, #BMKG",[],[],[],2,88,157,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195653278832320513,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195652766342889473,1195652766342889473,1573900808000,2019-11-16,17:40:08,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 16-Nov-19 17:19:16 WIB, Lok:1.67 LU, 126.34 BT (Pusat gempa berada di laut 137 km Timurlaut Bitung), Kedlmn:35 Km Dirasakan (MMI) II Manado, II Tomohon, II Tondano, II Bitung, II Tagulandang, II Tahuna, II Ternate #BMKG pic.twitter.com/DyX5gtkcM0",[],[],['https://pbs.twimg.com/media/EJfP2p7UcAAu-pc.jpg'],3,79,149,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195652766342889473,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195648751647379456,1195648751647379456,1573899851000,2019-11-16,17:24:11,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 16-Nov-19 17:19:16 WIB, Lok:1.67 LU,126.34 BT (137 km TimurLaut BITUNG-SULUT), Kedalaman:35 Km, tidak berpotensi tsunami #BMKG",[],[],[],23,104,232,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195648751647379456,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195648623830134784,1195648623830134784,1573899820000,2019-11-16,17:23:40,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 16-Nov-19 17:19:16 WIB, Lok:1.67 LU,126.34 BT (137 km TimurLaut BITUNG-SULUT), Kedlmn:35 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/Xagiqt2I3g",[],[],[],31,331,595,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195648623830134784,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195532516246970369,1195532516246970369,1573872138000,2019-11-16,09:42:18,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.4, 16-Nov-19 09:24:43 WIB, Lok:1.61 LU, 126.42 BT (Pusat gempa berada di laut 131 km BaratLaut Jailolo), Kedlmn:10 Km Dirasakan (MMI) II Ternate #BMKG pic.twitter.com/O6Z1AbJ2Qt",[],[],['https://pbs.twimg.com/media/EJdifKpU8AAxk4E.jpg'],1,17,87,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195532516246970369,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195532476954771456,1195532476954771456,1573872129000,2019-11-16,09:42:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.4, 16/11/2019 09:24:43 (Pusat gempa di laut 131 km BaratLaut Jailolo), Kedlmn:10 Km Dirasakan (MMI) II Ternate, #BMKG",[],[],[],1,12,87,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195532476954771456,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195530221337763842,1195530221337763842,1573871591000,2019-11-16,09:33:11,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:2.9, 16/11/2019 08:57:23 (Pusat gempa di darat 21 km TimurLaut Ambon), Kedlmn:10 Km Dirasakan (MMI) II Wayame, #BMKG",[],[],[],0,9,73,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195530221337763842,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195530144582004736,1195530144582004736,1573871573000,2019-11-16,09:32:53,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:2.9, 16-Nov-19 08:57:23 WIB, Lok:3.56 LS, 128.31 BT (Pusat gempa berada di darat 21 km TimurLaut Ambon), Kedlmn:10 Km Dirasakan (MMI) II Wayame #BMKG pic.twitter.com/Vw0KGCD4ax",[],[],['https://pbs.twimg.com/media/EJdgVH-UcAEtF1I.jpg'],0,11,58,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195530144582004736,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195489444964401153,1195489444964401153,1573861869000,2019-11-16,06:51:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 16-Nov-19 06:44:32 WIB, Lok:1.59 LU,126.45 BT (127 km BaratLaut JAILOLO-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",[],[],[],3,37,164,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195489444964401153,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195488745912299520,1195488745912299520,1573861702000,2019-11-16,06:48:22,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 16-Nov-19 06:44:32 WIB, Lok:1.59 LU,126.45 BT (127 km BaratLaut JAILOLO-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/eGC5ybnYpy",[],[],[],5,121,342,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195488745912299520,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195481183066312705,1195481183066312705,1573859899000,2019-11-16,06:18:19,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.3, 16-Nov-19 05:42:41 WIB, Lok:3.61 LS, 128.31 BT (Pusat gempa berada di darat 30 km selatan kairatu), Kedlmn:10 Km Dirasakan (MMI) II - III Ambon #BMKG pic.twitter.com/zxSTGo2kp2",[],[],['https://pbs.twimg.com/media/EJczzMIUYAAQiyc.jpg'],0,6,57,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195481183066312705,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195481142402531328,1195481142402531328,1573859889000,2019-11-16,06:18:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.3, 16/11/2019 05:42:41 (Pusat gempa di darat 30 km selatan kairatu), Kedlmn:10 Km Dirasakan (MMI) II - III Ambon, #BMKG",[],[],[],0,5,61,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195481142402531328,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195480390573547521,1195480390573547521,1573859710000,2019-11-16,06:15:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.8, 16-Nov-19 05:35:14 WIB, Lok:3.35 LS, 128.29 BT (Pusat gempa berada di darat 20 km TimurLaut Ambon), Kedlmn:24 Km Dirasakan (MMI) III Tulehu #BMKG pic.twitter.com/lp3VmWMUOs",[],[],['https://pbs.twimg.com/media/EJczFEOUwAAs9QD.jpg'],0,13,74,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195480390573547521,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195479631517736962,1195479631517736962,1573859529000,2019-11-16,06:12:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.8, 16/11/2019 05:35:14 (Pusat gempa di darat 20 km TimurLaut Ambon), Kedlmn:24 Km Dirasakan (MMI) III Tulehu, #BMKG",[],[],[],0,14,72,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195479631517736962,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195479044365488129,1195479044365488129,1573859389000,2019-11-16,06:09:49,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.8, 16-Nov-19 05:35:14 WIB, Lok:3.35 LS, 128.29 BT (Pusat gempa berada di darat 20 km TimurLaut Ambon), Kedlmn:24 Km Dirasakan (MMI) III Tulehu #BMKG pic.twitter.com/m5zeOXf67y",[],[],['https://pbs.twimg.com/media/EJcx2s8UYAAKgUK.jpg'],0,18,69,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195479044365488129,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195458506335252480,1195458506335252480,1573854493000,2019-11-16,04:48:13,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.5, 16-Nov-19 04:02:00 WIB, Lok:3.59 LS, 128.27 BT (Pusat gempa berada di darat 15 km timur laut Ambon), Kedlmn:10 Km Dirasakan (MMI) IV Ambon #BMKG pic.twitter.com/nVgviFhwen",[],[],['https://pbs.twimg.com/media/EJcfLOyUYAArPD0.jpg'],2,41,106,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195458506335252480,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195458492196220928,1195458492196220928,1573854489000,2019-11-16,04:48:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.5, 16/11/2019 04:02:00 (Pusat gempa di darat 15 km timur laut Ambon), Kedlmn:10 Km Dirasakan (MMI) IV Ambon, #BMKG",[],[],[],0,21,88,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195458492196220928,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195332408947593216,1195332408947593216,1573824429000,2019-11-15,20:27:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15/11/2019 19:52:22 (Pusat gempa di laut 141 km barat laut Halmahera Barat), Kedlmn:10 Km Dirasakan (MMI) II Tondano, II Tomohon, II Minahasa Tenggara, II Bitung, II Minahasa Utara, II Manado, #BMKG",[],[],[],7,75,193,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195332408947593216,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195331964670107649,1195331964670107649,1573824323000,2019-11-15,20:25:23,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15-Nov-19 19:52:22 WIB, Lok:1.74 LU, 126.38 BT (Pusat gempa berada di laut 141 km barat laut Halmahera Barat), Kedlmn:10 Km Dirasakan (MMI) II Tondano, II Tomohon, II Minahasa Tenggara, II Bitung, II Minahasa Utara, II Manado #BMKG pic.twitter.com/OFpbBw4p9z",[],[],['https://pbs.twimg.com/media/EJasFiVU8AYRF6G.jpg'],5,63,143,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195331964670107649,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195330901586010112,1195330901586010112,1573824069000,2019-11-15,20:21:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15/11/2019 19:52:22 (Pusat gempa di laut 141 km barat laut Halmahera Barat), Kedlmn:10 Km Dirasakan (MMI) II Tondano, II Tomohon, II Minahasa Tenggara, #BMKG",[],[],[],2,39,122,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195330901586010112,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195330300814848000,1195330300814848000,1573823926000,2019-11-15,20:18:46,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15-Nov-19 19:52:22 WIB, Lok:1.74 LU, 126.38 BT (Pusat gempa berada di laut 141 km barat laut Halmahera Barat), Kedlmn:10 Km Dirasakan (MMI) II Tondano, II Tomohon, II Minahasa Tenggara #BMKG pic.twitter.com/dLld5wx1PX",[],[],['https://pbs.twimg.com/media/EJaqkrWU8AEJFb5.jpg'],1,54,98,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195330300814848000,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195324873712664578,1195324873712664578,1573822632000,2019-11-15,19:57:12,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15-Nov-19 19:52:22 WIB, Lok:1.74 LU,126.38 BT (141 km BaratLaut HALMAHERABARAT-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",[],[],[],6,58,210,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195324873712664578,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195324547681017856,1195324547681017856,1573822554000,2019-11-15,19:55:54,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15-Nov-19 19:52:22 WIB, Lok:1.74 LU,126.38 BT (141 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/r22q2VlnpI",[],[],[],13,121,218,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195324547681017856,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195310513690828800,1195310513690828800,1573819208000,2019-11-15,19:00:08,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.2, 15/11/2019 18:40:30 (Pusat gempa di laut 15 km barat laut Lombok Utara), Kedlmn:10 Km Dirasakan (MMI) III Lombok Utara, III Lombok Barat, II Mataram, II Karangasem, #BMKG",[],[],[],6,38,105,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195310513690828800,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195310235277115393,1195310235277115393,1573819142000,2019-11-15,18:59:02,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.2, 15-Nov-19 18:40:30 WIB, Lok:8.29 LS, 116.04 BT (Pusat gempa berada di laut 15 km barat laut Lombok Utara), Kedlmn:10 Km Dirasakan (MMI) III Lombok Utara, III Lombok Barat, II Mataram, II Karangasem #BMKG pic.twitter.com/cksP8jlekW",[],[],['https://pbs.twimg.com/media/EJaYUuSU8AAHSWo.jpg'],7,63,125,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195310235277115393,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195275790255935488,1195275790255935488,1573810930000,2019-11-15,16:42:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 15-Nov-19 16:36:22 WIB, Lok:1.53 LU,126.44 BT (125 km BaratLaut JAILOLO-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",[],[],[],1,31,88,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195275790255935488,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195275534931857408,1195275534931857408,1573810869000,2019-11-15,16:41:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 15-Nov-19 16:36:22 WIB, Lok:1.53 LU,126.44 BT (125 km BaratLaut JAILOLO-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/OrG5OMjo8d",[],[],[],8,128,222,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195275534931857408,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195244764162953216,1195244764162953216,1573803533000,2019-11-15,14:38:53,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.2, 15-Nov-19 14:06:53 WIB, Lok:4.54 LS, 101.74 BT (Pusat gempa berada di laut 101 km Barat Daya Bengkulu), Kedlmn:78 Km Dirasakan (MMI) II-III Kota Bengkulu #BMKG pic.twitter.com/p111cuIOCH",[],[],['https://pbs.twimg.com/media/EJZcxzUUYAAIr55.jpg'],3,45,95,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195244764162953216,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195243326800199681,1195243326800199681,1573803190000,2019-11-15,14:33:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.2, 15/11/2019 14:06:53 (Pusat gempa di laut 101 km Barat Daya Bengkulu), Kedlmn:78 Km Dirasakan (MMI) II-III Kota Bengkulu, #BMKG",[],[],[],2,42,117,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195243326800199681,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195238041352208384,1195238041352208384,1573801930000,2019-11-15,14:12:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.2, 15-Nov-19 14:06:53 WIB, Lok:4.54 LS,101.74 BT (101 km BaratDaya BENGKULU-BENGKULU), Kedalaman:78 Km, Tidak berpotensi tsunami #BMKG",[],[],[],4,77,143,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195238041352208384,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195237700099395584,1195237700099395584,1573801848000,2019-11-15,14:10:48,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.1, 15-Nov-19 13:28:54 WIB, Lok:3.54 LS, 128.27 BT (Pusat gempa berada di darat 20 km Timur Laut Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon #BMKG pic.twitter.com/i2u7LzBT50",[],[],['https://pbs.twimg.com/media/EJZWWnBUEAA5ybY.jpg'],0,17,46,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195237700099395584,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195236531625086977,1195236531625086977,1573801570000,2019-11-15,14:06:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.1, 15/11/2019 13:28:54 (Pusat gempa di darat 20 km Timur Laut Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon, #BMKG",[],[],[],3,21,55,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195236531625086977,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195216906166226944,1195216906166226944,1573796891000,2019-11-15,12:48:11,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.4, 15-Nov-19 12:06:09 WIB, Lok:0.89 LU, 122.78 BT (Pusat gempa berada di darat 14 km Barat Laut Gorontalo Utara), Kedlmn:26 Km Dirasakan (MMI) III Kwandang, III Kota Gorontalo, III Bone Bolango, I-II Isimu #BMKG pic.twitter.com/VXVUrnOdU9",[],[],['https://pbs.twimg.com/media/EJZDcQSVUAAS-zA.jpg'],7,44,105,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195216906166226944,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195215389573038080,1195215389573038080,1573796529000,2019-11-15,12:42:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:4.4, 15/11/2019 12:06:09 (Pusat gempa di darat 14 km Barat Laut Gorontalo Utara), Kedlmn:26 Km Dirasakan (MMI) III Kwandang, III Kota Gorontalo, III Bone Bolango, I-II Isimu, #BMKG",[],[],[],4,39,106,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195215389573038080,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195213132559458305,1195213132559458305,1573795991000,2019-11-15,12:33:11,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 15-Nov-19 12:27:51 WIB, Lok:1.74 LU,126.40 BT (139 km BaratLaut HALMAHERABARAT-MALUT), Kedalaman:10 Km, Tidak berpotensi tsunami #BMKG",[],[],[],8,58,188,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195213132559458305,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195179909208887296,1195179909208887296,1573788070000,2019-11-15,10:21:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 15-Nov-19 10:12:59 WIB, Lok:1.77 LU,126.48 BT (132 km BaratLaut HALMAHERABARAT-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",[],[],[],10,58,201,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195179909208887296,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195179149012262912,1195179149012262912,1573787889000,2019-11-15,10:18:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.0, 15-Nov-19 10:12:59 WIB, Lok:1.77 LU,126.48 BT (132 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/ZfSBvpxHkz",[],[],[],22,173,315,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195179149012262912,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195152156531269632,1195152156531269632,1573781453000,2019-11-15,08:30:53,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 15-Nov-19 08:17:35 WIB, Lok:1.73 LU, 126.39 BT (Pusat gempa berada di Laut 140 km Barat Laut Halmahera Barat), Kedlmn:10 Km Dirasakan (MMI) II-III Bitung, II-III Manado, II Ternate, II Minahasa Selatan, II Tahuna #BMKG pic.twitter.com/Q4x8NnJar2",[],[],['https://pbs.twimg.com/media/EJYIjU9U4AAiSaU.jpg'],5,118,220,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195152156531269632,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195151969586991104,1195151969586991104,1573781409000,2019-11-15,08:30:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 15/11/2019 08:17:35 (Pusat gempa di Laut 140 km Barat Laut Halmahera Barat), Kedlmn:10 Km Dirasakan (MMI) II-III Bitung, II-III Manado, II Ternate, II Minahasa Selatan, II Tahuna, #BMKG",[],[],[],12,116,326,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195151969586991104,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195150467640152065,1195150467640152065,1573781050000,2019-11-15,08:24:10,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 15-Nov-19 08:17:35 WIB, Lok:1.73 LU,126.39 BT (140 km BaratLaut HALMAHERABARAT-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",[],[],[],10,103,255,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195150467640152065,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195149894417342464,1195149894417342464,1573780914000,2019-11-15,08:21:54,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.9, 15-Nov-19 08:17:35 WIB, Lok:1.73 LU,126.39 BT (140 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/cuZDfUDOjh",[],[],[],44,357,512,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195149894417342464,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195140648015400965,1195140648015400965,1573778709000,2019-11-15,07:45:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15-Nov-19 07:39:12 WIB, Lok:1.73 LU,126.39 BT (140 km BaratLaut HALMAHERABARAT-MALUT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",[],[],[],10,70,203,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195140648015400965,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195140235325247488,1195140235325247488,1573778611000,2019-11-15,07:43:31,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:5.1, 15-Nov-19 07:39:12 WIB, Lok:1.73 LU,126.39 BT (140 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/EJtQ0oiFhe",[],[],[],16,172,357,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195140235325247488,False,,1,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195138381904105472,1195138381904105472,1573778169000,2019-11-15,07:36:09,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3, 15/11/2019 06:56:52 (Pusat gempa di darat 21 km TimurLaut Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon, #BMKG",[],[],[],2,23,113,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195138381904105472,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195138306071072768,1195138306071072768,1573778151000,2019-11-15,07:35:51,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.0, 15-Nov-19 06:56:52 WIB, Lok:3.55 LS, 128.30 BT (Pusat gempa berada di darat 21 km TimurLaut Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon #BMKG pic.twitter.com/h1uAXhufvm",[],[],['https://pbs.twimg.com/media/EJX79EuVUAA1RFD.jpg'],0,26,85,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195138306071072768,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
1195137783008047106,1195137783008047106,1573778026000,2019-11-15,07:33:46,WIB,108543358,infobmkg,BMKG,,"#Gempa Mag:3.0, 15-Nov-19 06:54:11 WIB, Lok:3.57 LS, 128.27 BT (Pusat gempa berada di darat 17 km TimurLaut Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon #BMKG pic.twitter.com/lo14OW3pba",[],[],['https://pbs.twimg.com/media/EJX7eqJVAAACmBx.jpg'],0,22,75,"['#gempa', '#bmkg']",[],https://twitter.com/infoBMKG/status/1195137783008047106,False,,0,,,,,,,"[{'user_id': '108543358', 'username': 'infoBMKG'}]",,,,
